N,M,a,I,Train Ac,Train avgAc,Test Ac,Test avgAc
6, 2048, 0, 4, 90.36, 92.12, 84.18, 85.73
6, 2048, 0, 5, 90.52, 92.68, 84.51, 85.82
6, 2048, 0, 6, 88.76, 91.46, 81.43, 83.81
6, 2048, 0, 7, 89.17, 90.75, 82.64, 84.09
6, 2048, 0, 8, 90.99, 91.99, 84.29, 85.02
6, 2048, 0, 9, 89.86, 91.37, 84.18, 85.5
6, 2048, 0, 10, 87.05, 90.38, 80.33, 82.85
6, 4096, 0, 0, 95.34, 96.25, 89.01, 89.89
6, 4096, 0, 1, 95.78, 96.64, 89.01, 90.01
6, 4096, 0, 2, 95.67, 96.55, 89.56, 90.3
6, 4096, 0, 3, 95.34, 96.25, 88.79, 89.73
6, 4096, 0, 4, 95.23, 96.31, 88.68, 89.6
6, 4096, 0, 5, 94.74, 95.84, 88.02, 88.93
6, 4096, 0, 6, 94.3, 95.18, 89.01, 89.78
6, 4096, 0, 7, 94.3, 95.54, 87.25, 88.91
6, 4096, 0, 8, 92.84, 93.92, 85.27, 86.43
6, 4096, 0, 9, 92.56, 94, 85.38, 86.21
6, 4096, 0, 10, 91.15, 92.78, 83.08, 83.96
7, 64, 0, 0, 74.04, 78.51, 72.2, 76.61
7, 64, 0, 1, 71.73, 76.51, 70.77, 74.53
7, 64, 0, 2, 68.5, 70.54, 68.24, 69.7
7, 64, 0, 3, 67.87, 72.91, 68.13, 72.21
7, 64, 0, 4, 70.29, 71.79, 68.57, 69.63
7, 64, 0, 5, 71.15, 74.93, 70.66, 72.9
7, 64, 0, 6, 71.29, 75.85, 68.68, 71.67
7, 64, 0, 7, 71.87, 75.86, 70.11, 74.58
7, 64, 0, 8, 72.69, 77.71, 72.42, 76.5
7, 64, 0, 9, 73.05, 77.44, 72.42, 77.35
7, 64, 0, 10, 72.75, 77.86, 73.96, 78.81
7, 128, 0, 0, 79.91, 82.95, 76.92, 80.69
7, 128, 0, 1, 79.55, 81.98, 77.36, 79.07
7, 128, 0, 2, 80.49, 82.87, 78.24, 80.43
7, 128, 0, 3, 75.78, 78.85, 76.15, 78.15
7, 128, 0, 4, 77.51, 80.14, 74.95, 76.68
7, 128, 0, 5, 72.77, 78.98, 71.21, 76.46
7, 128, 0, 6, 77.76, 82.07, 76.37, 79.83
7, 128, 0, 7, 76.11, 80.39, 73.08, 75.82
7, 128, 0, 8, 78.56, 82.96, 78.35, 81.45
7, 128, 0, 9, 80.63, 83.14, 78.79, 81
7, 128, 0, 10, 79.47, 82.46, 77.03, 79.55
7, 256, 0, 0, 85.42, 88.15, 83.52, 85.93
7, 256, 0, 1, 84.76, 88.12, 82.64, 84.44
7, 256, 0, 2, 84.54, 86.78, 83.3, 84.87
7, 256, 0, 3, 80.9, 83.64, 80.66, 82.15
7, 256, 0, 4, 78.29, 82.79, 76.81, 80.18
7, 256, 0, 5, 78.73, 83.59, 78.13, 81.19
7, 256, 0, 6, 82.28, 85.67, 79.12, 81.57
7, 256, 0, 7, 80.74, 84.91, 76.59, 79.59
7, 256, 0, 8, 81.43, 85.45, 79.23, 82.08
7, 256, 0, 9, 85.2, 87.51, 80.99, 82.59
7, 256, 0, 10, 84.57, 87.68, 82.97, 84.98
7, 512, 0, 0, 86.99, 89.67, 85.27, 87.43
7, 512, 0, 1, 87.13, 89.66, 84.51, 86.4
7, 512, 0, 2, 86.11, 88.76, 83.74, 85.16
7, 512, 0, 3, 85.51, 87.61, 83.3, 84.77
7, 512, 0, 4, 83.88, 86.99, 81.43, 82.81
7, 512, 0, 5, 84.05, 85.88, 80.33, 80.9
7, 512, 0, 6, 84.76, 87.52, 82.86, 84.11
7, 512, 0, 7, 84.4, 87.27, 81.98, 83.59
7, 512, 0, 8, 85.2, 87.94, 82.31, 83.53
7, 512, 0, 9, 86.53, 87.64, 82.97, 82.93
7, 512, 0, 10, 86.99, 89.66, 84.73, 86.64
7, 1024, 0, 0, 89.91, 91.96, 87.69, 89.16
7, 1024, 0, 1, 90.74, 92.62, 88.68, 90.1
7, 1024, 0, 2, 89.8, 91.84, 87.58, 89.09
7, 1024, 0, 3, 89.34, 91.1, 86.04, 87.28
7, 1024, 0, 4, 87.1, 89.23, 83.63, 85.08
7, 1024, 0, 5, 86.11, 88.94, 83.3, 85.81
7, 1024, 0, 6, 82.75, 86.99, 80.22, 82.42
7, 1024, 0, 7, 86.17, 89.7, 83.3, 85.42
7, 1024, 0, 8, 84.4, 86.61, 80, 80.65
7, 1024, 0, 9, 86.72, 88.68, 81.76, 81.56
7, 1024, 0, 10, 86.83, 89.81, 83.85, 86.05
7, 2048, 0, 0, 93.22, 94.62, 88.9, 89.54
7, 2048, 0, 1, 93.52, 94.89, 88.9, 90.07
7, 2048, 0, 2, 93.44, 94.79, 88.24, 89.41
7, 2048, 0, 3, 92.31, 94.11, 87.25, 88.94
7, 2048, 0, 4, 93.22, 94.42, 86.48, 87.77
7, 2048, 0, 5, 89.2, 91.33, 83.3, 85.35
7, 2048, 0, 6, 88.56, 91.34, 83.41, 85.64
7, 2048, 0, 7, 89.67, 92.1, 83.41, 85.61
7, 2048, 0, 8, 90, 91.33, 82.42, 83.51
7, 2048, 0, 9, 89.53, 91.31, 81.21, 81.89
7, 2048, 0, 10, 89.28, 91.38, 82.53, 84.5
7, 4096, 0, 0, 95.07, 96.05, 88.24, 89.27
7, 4096, 0, 1, 95.7, 96.51, 89.12, 89.95
7, 4096, 0, 2, 95.73, 96.58, 89.01, 90.09
7, 4096, 0, 3, 95.81, 96.5, 88.9, 89.61
7, 4096, 0, 4, 95.98, 96.61, 89.56, 90.46
7, 4096, 0, 5, 95.51, 96.3, 89.45, 90.24
7, 4096, 0, 6, 95.45, 96.27, 88.02, 88.88
7, 4096, 0, 7, 93.88, 94.71, 86.92, 88.05
7, 4096, 0, 8, 93.72, 94.9, 84.95, 86.49
7, 4096, 0, 9, 92.86, 94.49, 84.51, 86.3
7, 4096, 0, 10, 92.7, 94.04, 84.62, 86.27
8, 64, 0, 0, 73.33, 78.23, 72.53, 76.8
8, 64, 0, 1, 73.3, 76.42, 72.86, 75.07
8, 64, 0, 2, 70.07, 75.77, 70.55, 74.91
8, 64, 0, 3, 71.56, 74.88, 72.2, 74.49
8, 64, 0, 4, 68.75, 73.88, 67.47, 70.72
8, 64, 0, 5, 67.65, 72.49, 64.73, 68.06
8, 64, 0, 6, 68.61, 75.49, 66.15, 72.4
8, 64, 0, 7, 70.74, 74.77, 70.55, 73.94
8, 64, 0, 8, 73.24, 77.11, 70.33, 73.63
8, 64, 0, 9, 76.77, 79.08, 75.82, 77.94
8, 64, 0, 10, 73.96, 79.78, 73.74, 78.99
8, 128, 0, 0, 79.42, 83.59, 77.58, 81.25
8, 128, 0, 1, 80.71, 82.53, 79.78, 81.52
8, 128, 0, 2, 78.89, 82.57, 75.16, 78.22
8, 128, 0, 3, 75.53, 79, 74.84, 77.59
8, 128, 0, 4, 77.93, 80.83, 76.48, 78.86
8, 128, 0, 5, 75.23, 79.02, 73.74, 75.81
8, 128, 0, 6, 77.62, 81.69, 76.48, 80.01
8, 128, 0, 7, 76.83, 81.87, 75.6, 78.98
8, 128, 0, 8, 79.72, 83.03, 78.57, 82.25
8, 128, 0, 9, 81.45, 84.99, 78.35, 81.25
8, 128, 0, 10, 82.17, 84.78, 80, 82.19
8, 256, 0, 0, 85.45, 88.11, 84.07, 86.18
8, 256, 0, 1, 85.97, 88.15, 82.64, 84.14
8, 256, 0, 2, 83.88, 86.6, 81.21, 82.64
8, 256, 0, 3, 80.88, 84.25, 79.01, 81.57
8, 256, 0, 4, 80.96, 83.32, 80.22, 81.52
8, 256, 0, 5, 79, 83.97, 78.57, 82.24
8, 256, 0, 6, 77.9, 82.31, 76.04, 78.26
8, 256, 0, 7, 81.87, 85.13, 79.89, 82.3
8, 256, 0, 8, 82.56, 85.77, 78.13, 79.52
8, 256, 0, 9, 82.92, 86.86, 79.67, 83.12
8, 256, 0, 10, 86.19, 88.69, 83.19, 84.53
8, 512, 0, 0, 87.68, 90.27, 86.81, 88.61
8, 512, 0, 1, 89.03, 90.94, 87.03, 88.24
8, 512, 0, 2, 88.37, 90.13, 85.49, 86.64
8, 512, 0, 3, 84.87, 88.52, 82.53, 85.69
8, 512, 0, 4, 86.28, 88.66, 83.08, 84.54
8, 512, 0, 5, 84.57, 87.46, 83.41, 84.83
8, 512, 0, 6, 81.7, 85.17, 80.55, 83.01
8, 512, 0, 7, 85.56, 88.11, 82.42, 84.01
8, 512, 0, 8, 83.38, 86.5, 80.11, 81.79
8, 512, 0, 9, 84.73, 88.27, 83.41, 85.52
8, 512, 0, 10, 85.23, 88.26, 82.97, 85.76
8, 1024, 0, 0, 90.16, 92.12, 88.57, 89.82
8, 1024, 0, 1, 90.82, 92.52, 88.35, 90.02
8, 1024, 0, 2, 90.93, 92.76, 87.36, 88.87
8, 1024, 0, 3, 90.14, 92.03, 87.8, 89.44
8, 1024, 0, 4, 86.19, 88.76, 83.41, 85.77
8, 1024, 0, 5, 86.58, 88.58, 82.64, 83.33
8, 1024, 0, 6, 85.31, 87.94, 80.88, 82.85
8, 1024, 0, 7, 87.3, 89.8, 83.19, 84.7
8, 1024, 0, 8, 87.08, 90.29, 83.41, 85.74
8, 1024, 0, 9, 86.08, 88.69, 81.87, 82.6
8, 1024, 0, 10, 87.65, 89.71, 83.96, 84.18
8, 2048, 0, 0, 93.41, 94.84, 88.24, 89.06
8, 2048, 0, 1, 94.21, 95.39, 88.9, 89.61
8, 2048, 0, 2, 93.69, 94.88, 88.13, 89.21
8, 2048, 0, 3, 92.92, 94.1, 86.26, 87.49
8, 2048, 0, 4, 92.86, 94.15, 87.36, 88.89
8, 2048, 0, 5, 91.35, 92.98, 84.51, 85.95
8, 2048, 0, 6, 89.83, 91.91, 84.29, 85.72
8, 2048, 0, 7, 90.6, 92.38, 83.85, 85.49
8, 2048, 0, 8, 88.01, 90.39, 80.22, 81.46
8, 2048, 0, 9, 89.09, 90.81, 81.76, 82.47
8, 2048, 0, 10, 89.06, 90.2, 80.55, 80.59
8, 4096, 0, 0, 95.76, 96.48, 88.79, 89.52
8, 4096, 0, 1, 96.09, 96.8, 89.12, 89.85
8, 4096, 0, 2, 96.17, 96.86, 88.46, 89.5
8, 4096, 0, 3, 96.39, 97.01, 89.23, 89.82
8, 4096, 0, 4, 96.2, 96.77, 89.23, 89.58
8, 4096, 0, 5, 96.75, 97.18, 88.9, 89.23
8, 4096, 0, 6, 94.9, 95.27, 87.69, 87.56
8, 4096, 0, 7, 93.39, 94.53, 86.04, 87.14
8, 4096, 0, 8, 94.19, 94.65, 87.14, 87.45
8, 4096, 0, 9, 95.81, 96.58, 88.02, 88.67
8, 4096, 0, 10, 93.74, 93.67, 86.59, 86.11
9, 64, 0, 0, 72.83, 77.82, 73.19, 77.5
9, 64, 0, 1, 71.53, 76.45, 71.32, 75.51
9, 64, 0, 2, 69.8, 73.58, 71.65, 74.92
9, 64, 0, 3, 70.43, 75.71, 69.67, 73.56
9, 64, 0, 4, 67.35, 73.05, 66.48, 71.07
9, 64, 0, 5, 72.44, 76.33, 69.34, 73.16
9, 64, 0, 6, 71.65, 76.68, 69.01, 73.28
9, 64, 0, 7, 74.35, 78.06, 74.29, 77.17
9, 64, 0, 8, 76.08, 78.19, 73.74, 74.45
9, 64, 0, 9, 75.92, 79.93, 75.27, 78.8
9, 64, 0, 10, 76.91, 80.49, 76.37, 79.19
9, 128, 0, 0, 78.64, 82.99, 77.69, 81.84
9, 128, 0, 1, 81.18, 84.15, 78.46, 81.02
9, 128, 0, 2, 78.84, 80.72, 77.91, 79.47
9, 128, 0, 3, 78.84, 82.12, 76.48, 79.11
9, 128, 0, 4, 75.7, 78.57, 74.07, 76.57
9, 128, 0, 5, 75.45, 79.99, 73.85, 77.16
9, 128, 0, 6, 74.18, 79.7, 73.19, 77.12
9, 128, 0, 7, 78.42, 82.41, 77.58, 81.24
9, 128, 0, 8, 79.31, 82.34, 77.47, 79.84
9, 128, 0, 9, 77.46, 81.96, 74.73, 78.69
9, 128, 0, 10, 82.17, 85.29, 78.57, 80.99
9, 256, 0, 0, 84.68, 87.89, 83.63, 85.43
9, 256, 0, 1, 85.48, 88.05, 83.74, 85.05
9, 256, 0, 2, 84.16, 85.95, 82.64, 83.8
9, 256, 0, 3, 82.61, 84.8, 80.99, 82.3
9, 256, 0, 4, 79, 81.26, 76.26, 77.34
9, 256, 0, 5, 80.71, 83.43, 76.92, 78.19
9, 256, 0, 6, 83.27, 85.11, 82.31, 82.17
9, 256, 0, 7, 81.4, 83.79, 79.23, 80.86
9, 256, 0, 8, 81.45, 84.47, 77.91, 79.67
9, 256, 0, 9, 82.86, 86.71, 79.45, 81.82
9, 256, 0, 10, 82.58, 86.19, 80.66, 83.26
9, 512, 0, 0, 87.85, 90.4, 86.81, 88.43
9, 512, 0, 1, 88.67, 90.73, 87.14, 88.35
9, 512, 0, 2, 87.65, 90.12, 85.38, 86.93
9, 512, 0, 3, 86.11, 88.1, 84.29, 85.42
9, 512, 0, 4, 84.73, 86.08, 81.98, 81.58
9, 512, 0, 5, 83.91, 87.53, 80.99, 83.32
9, 512, 0, 6, 85.56, 88.46, 84.29, 86.24
9, 512, 0, 7, 84.87, 87.5, 81.1, 82.57
9, 512, 0, 8, 85.78, 88.14, 81.87, 83.07
9, 512, 0, 9, 85.12, 88.32, 80.99, 82.97
9, 512, 0, 10, 85.86, 88.72, 83.96, 85.91
9, 1024, 0, 0, 89.97, 92, 87.8, 88.99
9, 1024, 0, 1, 90.63, 92.34, 88.9, 90.18
9, 1024, 0, 2, 91.21, 92.85, 87.14, 88.88
9, 1024, 0, 3, 89.47, 91.44, 85.6, 87.41
9, 1024, 0, 4, 89.2, 91.15, 85.16, 86.65
9, 1024, 0, 5, 86.64, 89.73, 82.86, 85.39
9, 1024, 0, 6, 87.27, 89.58, 84.62, 86.08
9, 1024, 0, 7, 86.28, 89.18, 82.42, 83.57
9, 1024, 0, 8, 86.28, 89.51, 81.32, 83.28
9, 1024, 0, 9, 88.04, 90.23, 84.29, 85.23
9, 1024, 0, 10, 87.93, 90.09, 82.97, 83.55
9, 2048, 0, 0, 94.02, 95.1, 88.9, 89.49
9, 2048, 0, 1, 94.02, 95.08, 89.34, 90.3
9, 2048, 0, 2, 94.02, 94.93, 89.45, 90.27
9, 2048, 0, 3, 93.91, 94.82, 89.01, 89.64
9, 2048, 0, 4, 94.3, 95.3, 87.47, 88.77
9, 2048, 0, 5, 92.5, 93.48, 86.04, 86.91
9, 2048, 0, 6, 91.07, 92.31, 84.73, 85.62
9, 2048, 0, 7, 90.33, 91.44, 84.62, 85.01
9, 2048, 0, 8, 90.3, 91.33, 82.75, 82.81
9, 2048, 0, 9, 89.03, 90.84, 82.64, 83.42
9, 2048, 0, 10, 89.36, 91.31, 81.65, 83.01
9, 4096, 0, 0, 96.34, 96.92, 89.34, 89.88
9, 4096, 0, 1, 96.36, 97.02, 88.9, 89.72
9, 4096, 0, 2, 96.67, 97.25, 89.67, 90.11
9, 4096, 0, 3, 96.25, 96.88, 88.9, 90.17
9, 4096, 0, 4, 96.75, 97.36, 89.23, 89.69
9, 4096, 0, 5, 96.5, 96.89, 88.57, 89.13
9, 4096, 0, 6, 96.2, 96.74, 88.57, 88.67
9, 4096, 0, 7, 96.31, 96.83, 88.35, 88.71
9, 4096, 0, 8, 94.21, 94.99, 86.81, 87.31
9, 4096, 0, 9, 95.4, 95.85, 86.48, 86.33
9, 4096, 0, 10, 93.06, 93.37, 83.96, 84.13
10, 64, 0, 0, 75.45, 80.22, 74.84, 78.51
10, 64, 0, 1, 73.05, 77.05, 70.66, 73.88
10, 64, 0, 2, 72.17, 75.58, 70.77, 73.22
10, 64, 0, 3, 68.15, 72.4, 67.47, 70.81
10, 64, 0, 4, 69.69, 74.54, 67.03, 71.49
10, 64, 0, 5, 70.63, 74.4, 71.21, 74.67
10, 64, 0, 6, 69.96, 75.02, 67.91, 70.96
10, 64, 0, 7, 72.75, 78.27, 71.98, 76.55
10, 64, 0, 8, 72.89, 77.79, 71.21, 75.13
10, 64, 0, 9, 78.12, 81.06, 76.7, 79.62
10, 64, 0, 10, 78.53, 81.46, 76.7, 78.92
10, 128, 0, 0, 79.97, 83.82, 77.91, 81.75
10, 128, 0, 1, 80.55, 83.22, 77.8, 79.99
10, 128, 0, 2, 80.13, 81.58, 78.79, 80.1
10, 128, 0, 3, 78.4, 81.95, 76.15, 79.1
10, 128, 0, 4, 77.65, 80.29, 74.07, 75.58
10, 128, 0, 5, 77.35, 80.76, 75.6, 78.32
10, 128, 0, 6, 78.42, 81.98, 76.26, 78.43
10, 128, 0, 7, 77.07, 80.36, 76.26, 79
10, 128, 0, 8, 80.68, 84.22, 78.35, 81.41
10, 128, 0, 9, 80.16, 83.64, 79.12, 82.36
10, 128, 0, 10, 81.79, 83.82, 79.78, 82.1
10, 256, 0, 0, 85.31, 88.22, 83.85, 85.79
10, 256, 0, 1, 84.1, 86.77, 83.08, 84.09
10, 256, 0, 2, 80.52, 82.69, 78.35, 79.36
10, 256, 0, 3, 81.12, 84.68, 79.56, 81.41
10, 256, 0, 4, 80.21, 84.17, 79.67, 82.74
10, 256, 0, 5, 80.63, 85.13, 78.68, 82.02
10, 256, 0, 6, 80.44, 84.15, 80.99, 83.28
10, 256, 0, 7, 81.59, 85.24, 78.68, 81.22
10, 256, 0, 8, 80.57, 85.51, 77.91, 81.61
10, 256, 0, 9, 84.79, 88.54, 80.99, 83.67
10, 256, 0, 10, 84.43, 87.15, 80.99, 82.64
10, 512, 0, 0, 88.12, 90.58, 86.48, 88.34
10, 512, 0, 1, 89.01, 90.88, 87.36, 88.24
10, 512, 0, 2, 88.92, 91.08, 84.62, 86.3
10, 512, 0, 3, 86.88, 89.38, 84.18, 85.7
10, 512, 0, 4, 84.95, 87.52, 83.08, 84.52
10, 512, 0, 5, 83.66, 87.38, 81.21, 84.08
10, 512, 0, 6, 83.41, 87.02, 80.88, 82.94
10, 512, 0, 7, 83.38, 87.19, 82.09, 85.36
10, 512, 0, 8, 85.17, 88.7, 83.96, 86.95
10, 512, 0, 9, 86.75, 88.5, 82.75, 84.26
10, 512, 0, 10, 87.24, 89.98, 82.75, 84.92
10, 1024, 0, 0, 90.69, 92.45, 89.12, 90.14
10, 1024, 0, 1, 91.38, 92.94, 89.12, 90.21
10, 1024, 0, 2, 90.49, 92.38, 87.25, 88.81
10, 1024, 0, 3, 88.7, 90.59, 84.73, 85.65
10, 1024, 0, 4, 86.99, 89.57, 82.75, 84.35
10, 1024, 0, 5, 87.46, 88.88, 83.19, 83.97
10, 1024, 0, 6, 86.69, 89.14, 82.86, 84.05
10, 1024, 0, 7, 87.93, 90.31, 82.86, 84.52
10, 1024, 0, 8, 87.46, 89.83, 83.3, 84.49
10, 1024, 0, 9, 88.76, 89.42, 81.43, 80.98
10, 1024, 0, 10, 88.26, 90.52, 81.98, 82.44
10, 2048, 0, 0, 93.91, 95.05, 88.35, 89.52
10, 2048, 0, 1, 94.57, 95.59, 89.23, 89.72
10, 2048, 0, 2, 94.19, 95.26, 88.13, 88.82
10, 2048, 0, 3, 94.43, 95.3, 88.9, 89.76
10, 2048, 0, 4, 92.53, 93.85, 86.26, 87.39
10, 2048, 0, 5, 93.08, 94.08, 86.37, 87.65
10, 2048, 0, 6, 92.34, 93.31, 83.96, 84.42
10, 2048, 0, 7, 91.71, 92.86, 83.74, 84.29
10, 2048, 0, 8, 89.83, 92.08, 83.74, 84.97
10, 2048, 0, 9, 90.02, 92.03, 83.41, 85.34
10, 2048, 0, 10, 90.82, 92.69, 83.85, 84.66
10, 4096, 0, 0, 96.28, 96.87, 89.45, 89.92
10, 4096, 0, 1, 96.56, 97.18, 89.34, 90.14
10, 4096, 0, 2, 96.8, 97.32, 90.22, 90.48
10, 4096, 0, 3, 96.86, 97.31, 89.78, 90.14
10, 4096, 0, 4, 96.72, 97.11, 89.01, 89.68
10, 4096, 0, 5, 96.61, 97.08, 88.9, 89.23
10, 4096, 0, 6, 96.39, 96.56, 90.22, 90.16
10, 4096, 0, 7, 95.65, 96.45, 88.13, 88.9
10, 4096, 0, 8, 94.35, 94.31, 86.37, 85.44
10, 4096, 0, 9, 96.39, 96.91, 86.37, 86.57
10, 4096, 0, 10, 94.9, 95.61, 87.8, 87.5
